Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre,Directorate
Reading Borough Council,20/03/2024,46098,14489,MEADEE FLOORING LTD,DLO Voids Trades,1153,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4020,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46155,14489,MEADEE FLOORING LTD,DLO Voids Trades,799,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4020,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46156,14489,MEADEE FLOORING LTD,DLO Voids Trades,1054,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4020,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46159,14489,MEADEE FLOORING LTD,DLO Voids Trades,1123,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4020,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46161,14489,MEADEE FLOORING LTD,DLO Voids Trades,1358,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4020,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46181,14489,MEADEE FLOORING LTD,DLO Voids Trades,1123.2,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4020,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46183,14489,MEADEE FLOORING LTD,DLO Voids Trades,1445,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4020,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46184,14489,MEADEE FLOORING LTD,DLO Voids Trades,852,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4020,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46185,14489,MEADEE FLOORING LTD,DLO Voids Trades,1594,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4020,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46186,14489,MEADEE FLOORING LTD,DLO Voids Trades,1522,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4020,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46187,14489,MEADEE FLOORING LTD,DLO Voids Trades,1509,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4020,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46188,14489,MEADEE FLOORING LTD,DLO Voids Trades,1410,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4020,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46189,14489,MEADEE FLOORING LTD,DLO Voids Trades,1199.88,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4020,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46992,14489,MEADEE FLOORING LTD,DLO Day to Day Trades,649,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4010,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46993,14489,MEADEE FLOORING LTD,DLO Day to Day Trades,1074,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4010,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46994,14489,MEADEE FLOORING LTD,DLO Wokingham Trades,1088,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4050,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,20951,14490,GREENHOUSE GRAPHICS LTD,Civil Engineering,600,Premises Related Expenses     -,Maintenance - Highways,RBC Standard Invoice,R4550,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,47009,14492,SALVATION ARMY SOCIAL SERVICES FINANCE,Housing GF General Charges,39583.33,Supplies and Services         -,Preventative & Support Svces,RBC Standard Invoice,R5810,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,47010,14492,SALVATION ARMY SOCIAL SERVICES FINANCE,Housing GF General Charges,39583.33,Supplies and Services         -,Preventative & Support Svces,RBC Standard Invoice,R5810,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,41517,14493,M&D SERVICES,Repairs,1100,Supplies and Services         -,Grants Paid to Vol Sector,RBC CIS Invoice,R5970,Housing
Reading Borough Council,20/03/2024,40152,14495,BIOCRAFT LTD,Repairs,1503.5,Premises Related Expenses     -,Responsive Repairs,RBC CIS Invoice,R5970,Housing
Reading Borough Council,20/03/2024,43845,14496,TUDOR ENVIRONMENTAL,Cemeteries,657.09,Supplies and Services         -,Equipment Purchase & Repair,RBC Standard Invoice,R4607,Directorate of Resources
Reading Borough Council,20/03/2024,43847,14496,TUDOR ENVIRONMENTAL,Streetscene,3608.73,Supplies and Services         -,Materials,RBC Standard Invoice,R4567,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46381,14499,BRAVO BENEFITS LTD,RBC Balance Sheet,5115.83,Control Accounts              -,Payroll Control Account - RBC,RBC Refunds Manual Entry,R9999,Balance Sheet
Reading Borough Council,20/03/2024,47064,14500,NETWORK MERCHANTS LTD,Parking & Enforcement,2939.81,Third Party Payments          -,Leasing Costs,RBC Standard Invoice,R4725,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,47071,14500,NETWORK MERCHANTS LTD,Parking & Enforcement,2176.57,Third Party Payments          -,Leasing Costs,RBC Standard Invoice,R4725,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46873,14504,HAMILTON SCHOOL,School Grants Holding Account,17550.72,Transfer Payments             -,School Transfer Payment,RBC Spreadsheet Invoice,R3295,Former Directorate of Education and Childrens Services
Reading Borough Council,20/03/2024,46204,14506,GLENMAN CORPORATION LTD,New Build & Acquis: Phase 2-4,680181.57,Capital                       -,External Fees  Misc.,RBC CIS Invoice,C8712,Capital
Reading Borough Council,20/03/2024,46738,14508,OUTCO LTD,Parking & Enforcement,8401.12,Premises Related Expenses     -,Winter Maintenance,RBC Standard Invoice,R4725,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,47085,14509,MD INTERIORS UK LTD,DLO Planned Maintenance Trades,15025,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4030,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,36396,14512,PTG SCAFFOLDING LTD,Corporate Maintenance Services,1669.68,Third Party Payments          -,Corporate Maintenance Contract,RBC CIS Invoice,R4080,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46930,14513,EARLEY ROOFING LTD,DLO Day to Day Trades,1730,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4010,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46938,14513,EARLEY ROOFING LTD,DLO Day to Day Trades,870,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4010,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46949,14513,EARLEY ROOFING LTD,DLO Wokingham Trades,668,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4050,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46950,14513,EARLEY ROOFING LTD,DLO Day to Day Trades,820,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4010,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46953,14513,EARLEY ROOFING LTD,DLO Day to Day Trades,865,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4010,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46957,14513,EARLEY ROOFING LTD,DLO Day to Day Trades,580,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4010,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46958,14513,EARLEY ROOFING LTD,DLO Day to Day Trades,790,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4010,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46960,14513,EARLEY ROOFING LTD,DLO Wokingham Trades,560,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4050,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46972,14513,EARLEY ROOFING LTD,DLO Wokingham Trades,720,Third Party Payments          -,Subcontractors Labour,RBC CIS Invoice,R4050,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46874,14514,LIBERTY ACADEMY TRUST LTD - THAMES VALLE,School Grants Holding Account,14808.42,Transfer Payments             -,School Transfer Payment,RBC Spreadsheet Invoice,R3295,Former Directorate of Education and Childrens Services
Reading Borough Council,20/03/2024,34394,14515,CREATIVE LIVES CHARITY LTD, Shared Prosperity Fund,28000,Supplies and Services         -,Professional Fees,RBC Standard Invoice,R1393,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46881,14516,SHAZ PROPERTY LTD,Bed and Breakfast,3360,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46878,14517,RENT CONNECT HOUSING LTD,Bed and Breakfast,2325,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46880,14517,RENT CONNECT HOUSING LTD,Bed and Breakfast,2250,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,47014,14518,WAYNE COURTNAGE,Bed and Breakfast,770,Premises Related Expenses     -,Rents,RBC Standard Invoice,R5871,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46735,14519,MAESTRO ARTS LTD,Town Hall - Concert Hall Event,3750,Supplies and Services         -,Professional Fees,RBC Standard Invoice,R1213,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,20/03/2024,46923,14522,EDMUND ROBB PROSPECT LAW LTD,Legal Services,3750,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2400,Directorate of Resources
Reading Borough Council,20/03/2024,46924,14522,EDMUND ROBB PROSPECT LAW LTD,Legal Services,3375,Supplies and Services         -,External Legal Services,RBC Standard Invoice,R2400,Directorate of Resources
Reading Borough Council,20/03/2024,47082,14524,Sundry Supplier,Voluntary Sector & Community G,5000,Supplies and Services         -,Grants Paid to Vol Sector,RBC Refunds Manual Entry,R2041,Directorate of Resources
Reading Borough Council,20/03/2024,47094,CHAPS 06/03/2024,Brighter Futures for Children,DSG (RBC),81583,Third Party Payments          -,Third Party Pymts: Other Estab,RBC Refunds Manual Entry,R5432,Former Directorate of Education and Childrens Services
Reading Borough Council,20/03/2024,47345,CHAPS 06/03/2024,Brighter Futures for Children,DSG (RBC),777991,Third Party Payments          -,Third Party Pymts: Other Estab,RBC Refunds Manual Entry,R5432,Former Directorate of Education and Childrens Services
Reading Borough Council,20/03/2024,47347,CHAPS 06/03/2024,Brighter Futures for Children,DSG (RBC),22667,Third Party Payments          -,Third Party Pymts: Other Estab,RBC Refunds Manual Entry,R5432,Former Directorate of Education and Childrens Services
Reading Borough Council,20/03/2024,47354,CHAPS 06/03/2024,Brighter Futures for Children,DSG (RBC),2242578,Third Party Payments          -,Third Party Pymts: Other Estab,RBC Refunds Manual Entry,R5432,Former Directorate of Education and Childrens Services
Reading Borough Council,20/03/2024,47359,CHAPS 06/03/2024,Brighter Futures for Children,Brighter Futures for Children,374744,Third Party Payments          -,Third Party Pymts: Other Estab,RBC Refunds Manual Entry,R5430,Former Directorate of Education and Childrens Services
Reading Borough Council,20/03/2024,47360,CHAPS 06/03/2024,Brighter Futures for Children,Brighter Futures for Children,3726175,Third Party Payments          -,Third Party Pymts: Other Estab,RBC Refunds Manual Entry,R5430,Former Directorate of Education and Childrens Services
Reading Borough Council,20/03/2024,47362,CHAPS 06/03/2024,Brighter Futures for Children,Brighter Futures for Children,184921,Third Party Payments          -,Third Party Pymts: Other Estab,RBC Refunds Manual Entry,R5430,Former Directorate of Education and Childrens Services
Reading Borough Council,21/03/2024,44712,14561,M&R SERVICES,Social Support,650,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5790,Directorate of Social Care and Health Services
Reading Borough Council,21/03/2024,45435,14562,KABA (UK) LTD,DLO Day to Day Trades,1516.86,Supplies and Services         -,Materials,RBC Standard Invoice,R4010,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,21/03/2024,45724,14564,NORTH AVS LTD,Repairs,4429.27,Premises Related Expenses     -,Inspections,RBC CIS Invoice,R5970,Housing
Reading Borough Council,21/03/2024,45725,14564,NORTH AVS LTD,Repairs,8195.27,Premises Related Expenses     -,Inspections,RBC CIS Invoice,R5970,Housing
Reading Borough Council,21/03/2024,41729,14565,NETWORK RAIL INFRASTRUCTURE LTD,Highways Infrastructure,5832.07,Capital                       -,Contractors,RBC CIS Invoice,C8280,Capital
Reading Borough Council,21/03/2024,47868,14568,KEELEYS PICTURE FRAMING,Town Hall - Museum,500,Supplies and Services         -,Display/Museum Exhibits,RBC Standard Invoice,R1255,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,21/03/2024,40964,14569,BOWAK LTD,Building Cleaning,678.18,Supplies and Services         -,Materials,RBC Standard Invoice,R4351,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,21/03/2024,42828,14571,TRAFFIC MANAGEMENT PRODUCTS LTD,Highways,707,Supplies and Services         -,Materials,RBC Standard Invoice,R4252,Directorate of Economic Growth and Neighbourhood Services
Reading Borough Council,21/03/2024,41192,14573,RADIS COMMUNITY CARE,PS Acquired Community Services,1102.09,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,21/03/2024,41193,14573,RADIS COMMUNITY CARE,PS Acquired Community Services,1127.2,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
Reading Borough Council,21/03/2024,41194,14573,RADIS COMMUNITY CARE,PS Acquired Community Services,845.45,Third Party Payments          -,Purchased Care,RBC Mosaic Invoice,R5771,Directorate of Social Care and Health Services
