Body Name,Body,Service Area Categorisation,Responsible Unit,Expense Type,Date,Transaction Number,Amount,Supplier Name
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442235,4781.52,Eden Supported Living Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442327,9274.76,Elevate Supported Living Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442430,2853.61,EMH Group
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441928,949.5,AHS Cars Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441962,2020.8,24 x 7 Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442432,11063.36,Thera East Midlands Trading Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch Trnsp DR,20/01/2025,1900441997,885.59,TM Travel
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Input VAT,20/01/2025,1900442392,-2170.39,Thera East Midlands Trading Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441876,900,Allied Taxis
Derbyshire County Council,1000,Children & Education Services,Children's Services,Voluntary Organisations,20/01/2025,1900442751,4808.9,Five Rivers Child Care Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442462,3723.7,EMH Group
Derbyshire County Council,1000,Children & Education Services,Children's Services,Contract Hire - Transport,20/01/2025,1900441907,2016,AHS Cars Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441856,504,Amber Taxis Alfreton Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Input VAT,20/01/2025,1900441923,586.59,24 x 7 Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441923,2932.95,24 x 7 Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442231,3520.27,Thera East Midlands Trading Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Voluntary Organisations,20/01/2025,1900441348,1544.79,Fostering Solutions Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Special Guardianship,20/01/2025,1900441682,-6682.2,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Children & Education Services,Children's Services,Contract Hire - Transport,20/01/2025,1900441895,540,Amber Taxis Alfreton Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Special Guardianship,20/01/2025,1900441683,7854,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441279,2329.4,SM Travel Yorkshire Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441946,2382.52,24 x 7 Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Input VAT,20/01/2025,1900442432,2212.67,Thera East Midlands Trading Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/01/2025,1900442277,1156.16,Lily of the Valley
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442710,9929.64,Thera East Midlands Trading Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442489,644.82,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/01/2025,1900442405,3664.64,Lily of the Valley
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441902,1344,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442709,9929.64,Thera East Midlands Trading Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442711,9929.64,Thera East Midlands Trading Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442423,11061.96,Thera East Midlands Trading Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442191,7122.92,Right Care Services
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441880,750,Amber Taxis Alfreton Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442520,1417.18,Eden Supported Living Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441873,1603,Amber Taxis Alfreton Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441878,1200,Amber Taxis Alfreton Ltd
Derbyshire County Council,1000,"Cultural, Environmental & Planning Services",Place,Goods Received/Invoice Recd A/c,20/01/2025,5100064973,500,British Museum Great Court Ltd
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,20/01/2025,5100063673,648.72,Concertus Derbyshire Limited
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,20/01/2025,5100063666,9570,Concertus Derbyshire Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Special Guardianship,20/01/2025,1900441684,-6682.2,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch Trnsp DR,20/01/2025,1900442003,506.66,Ashbourne Community Transport
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch Transprt,20/01/2025,1900442001,3415.64,Stagecoach Services Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Voluntary Organisations,20/01/2025,1900441352,3512.32,Swiis Foster Care Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Voluntary Organisations,20/01/2025,1900442759,5827.86,Wellcare Fostering Services Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,20/01/2025,1900441064,1750,JCB Academy
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,20/01/2025,1900442900,5229.31,Derby City Council (Finance)
Derbyshire County Council,1000,Children & Education Services,Children's Services,Foster carer skills allowance,20/01/2025,1900441721,1902.86,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Children & Education Services,Children's Services,Foster carer skills allowance,20/01/2025,1900441720,-1374.29,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Children & Education Services,Children's Services,Foster carer skills allowance,20/01/2025,1900441651,1902.86,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Children & Education Services,Children's Services,Foster carer skills allowance,20/01/2025,1900441719,2464.29,REDACTED PERSONAL DATA
Derbyshire County Council,1000,Children & Education Services,Children's Services,Voluntary Organisations,20/01/2025,1900441354,3380.44,Swiis Foster Care Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441925,1799.25,24 x 7 Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441984,1835.5,24 x 7 Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442243,7855.3,Eden Supported Living Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442325,17349.92,Eden Supported Living Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Voluntary Organisations,20/01/2025,1900441356,3327.24,Swiis Foster Care Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Voluntary Organisations,20/01/2025,1900441349,3512.04,Swiis Foster Care Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/01/2025,1900442189,1627.5,Errand Plus
Derbyshire County Council,1000,Children & Education Services,Children's Services,Input VAT,20/01/2025,1900442802,4664.4,High Peak School
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441882,690,Amber Taxis Alfreton Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,20/01/2025,1900442910,6859.91,Nottingham University
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441908,1410.45,AHS Cars Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442413,11061.96,Thera East Midlands Trading Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442763,7363.83,Thera East Midlands Trading Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441863,2205,A2Z Cars
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441919,645,Stapenhill Taxis
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442524,5103.9,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442420,7266.44,EMH Group
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Non-Contracted – Home Care,20/01/2025,1900442200,1288.8,National Care Providers LTD
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Goods Received/Invoice Recd A/c,20/01/2025,5100065142,1100,Concertus Derbyshire Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Goods Received/Invoice Recd A/c,20/01/2025,5100063665,511.87,Concertus Derbyshire Limited
Derbyshire County Council,1000,Non Distributed Costs,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,20/01/2025,5100065818,500,Concertus Derbyshire Limited
Derbyshire County Council,1000,Corporate & Democratic Core,Corporate Services and Transformation,Goods Received/Invoice Recd A/c,20/01/2025,5100063679,3076.25,Concertus Derbyshire Limited
Derbyshire County Council,1000,Capital,Capital,Goods Received/Invoice Recd A/c,20/01/2025,5100066167,1128.21,Concertus Derbyshire Limited
Derbyshire County Council,1000,Capital,Capital,Goods Received/Invoice Recd A/c,20/01/2025,5100063655,1840.8,Concertus Derbyshire Limited
Derbyshire County Council,1000,Capital,Capital,Goods Received/Invoice Recd A/c,20/01/2025,5100063668,3809.38,Concertus Derbyshire Limited
Derbyshire County Council,1000,Capital,Capital,Goods Received/Invoice Recd A/c,20/01/2025,5100066160,40740.62,Russell Trew Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441952,1420.2,24 x 7 Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch Transprt,20/01/2025,1900441877,1200,Amber Taxis Alfreton Ltd
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442427,6616.72,Mencap
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441890,2250,Albatross Cars
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441972,2167.06,24 x 7 Limited
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/01/2025,1900442276,1328.64,Lily of the Valley
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Independent Dom Services,20/01/2025,1900442566,1289.28,ENA HomeCare Services
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,20/01/2025,1900442898,1123.35,Lawn Primary School
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,20/01/2025,1700001999,-880,JCB Academy
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,20/01/2025,1900442839,5556.65,Derby City Council (Finance)
Derbyshire County Council,1000,Children & Education Services,Children's Services,Other Local Authorities,20/01/2025,1900442908,2388.56,Derby City Council - General Accoun
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch Transprt,20/01/2025,1900441961,890.76,24 x 7 Limited
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441939,2325,Bryans Taxis
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Grants,20/01/2025,1900393652,4886.75,Age UK Derby and Derbyshire
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Grants,20/01/2025,1900393663,5070.5,African Caribbean Community Ass
Derbyshire County Council,1000,Adult Social Care,Adult Social Care and Health,Supported Living Schemes,20/01/2025,1900442460,3347.9,EMH Group
Derbyshire County Council,1000,Children & Education Services,Children's Services,Input VAT,20/01/2025,5100064822,623,Humanware Europe Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Personal Care,20/01/2025,1900441480,1620,Cape Cabin Ltd
Derbyshire County Council,1000,Children & Education Services,Children's Services,Home to Sch SN Trnsp,20/01/2025,1900441942,1324.63,Bryans Taxis
